gene	cos.part	sin.part	amp	phase	pval	intercept	model	weight
Mzt1	-0.0407850795379453	0.0267128328487169	0.0487544680180187	9.78510479033062	0.122168204749502	6.18030977320475	flat	0.787502874918486
Esrrg	-0.0586220859361205	0.028801488391226	0.065315194962978	10.2556502185537	0.122212405961174	4.57994204395397	flat	0.919334073380537
Spryd7	-0.0164607193904757	0.0430339766659023	0.0460747048881857	7.39547412776659	0.122244349629137	5.42871364431951	flat	0.914357279842076
Xrn2	-0.00996832243042018	0.0716098577719716	0.0723003401250563	6.52832204503652	0.122277518265004	5.10837293109233	flat	0.737450557818937
Elmsan1	-0.0493787265968648	-0.0344934862539752	0.0602333730940008	14.3290804313604	0.122397279342385	3.16578519002337	flat	0.950822149272556
Arl16	-0.0167261546457697	0.0474598436144385	0.0503209797712759	7.29425732504278	0.122475244361888	4.91404178111385	ampfree.step	0.961003041295443
Syn3	-0.0681274018544467	-0.00197033804001116	0.0681558883401073	12.1104407238908	0.122594079266016	3.81455538488117	circadian	0.605209804975305
Acot6	-0.00293772149370324	0.042582724247634	0.0426839385709028	6.26310007488289	0.122618254746634	2.05845443811234	flat	0.970478451824106
Zfp759	-0.0389204491136008	0.056390506367238	0.0685178120459045	8.30754975808003	0.122693541739222	2.45113892676001	flat	0.889686019531246
Gpx3	0.122411153865206	-0.0420220257333935	0.129423109363626	22.7368916941528	0.122735901449783	1.91374239452538	flat	0.89937814809918
Rpl34	0.0321574462811021	0.00994486819121281	0.0336600914238592	1.1456341950908	0.122801117771323	7.83665026818353	flat	0.802471404616333
Crtc2	-0.0277438416332917	-0.0385745524843694	0.0475154379959034	15.6183539805642	0.122900055532259	5.28913248182818	flat	0.898341151588582
Tyw5	-0.0393775615651551	-0.0482972441232902	0.062315456707965	15.3872703886717	0.123016210047808	4.71982178873262	circadian	0.510440546483326
Dcun1d5	0.063751596329146	-0.00984241905623963	0.0645068930223198	23.4149044867016	0.123040965918514	5.34909611595791	flat	0.855491873008699
Efna1	0.0760092266924011	0.0411791500052218	0.0864472378825916	1.89648607007495	0.123048148945894	2.21412621205337	flat	0.920540988792751
Trappc1	-0.00766663293265184	0.0427180745455842	0.0434005893209541	6.67830555725024	0.123094075869988	5.87991378123233	flat	0.719924972598329
Zbtb5	0.027871934831191	-0.0882864921391333	0.0925815826472382	19.1680560870336	0.123184855425355	2.41440398092879	circadian	0.650120509975443
Anxa5	0.0420201346626326	-0.0195004107817173	0.0463244831349633	22.3403504945079	0.123223799275416	5.80017689041551	flat	0.838033972313254
Atp11c	0.0108512677733676	0.049764438593571	0.0509337742644566	5.17993658682248	0.123249200423773	2.94567044712735	flat	0.957186885448665
Kank3	-0.052308177609581	-0.00534046470084166	0.0525800913659953	12.388632065159	0.123409461119365	4.62597418328406	flat	0.653362967913548
Ywhab	0.0295114698633238	-0.00109748211297958	0.0295318695730931	23.8580164934748	0.123565935416932	8.62431719818481	flat	0.954303873514075
Nemf	-0.0182897855147621	0.0323646006224763	0.0371750403850271	7.9647685886003	0.123572267632004	5.04302378356959	flat	0.972970090269822
Gm20498	0.0253135441376094	-0.108552228608914	0.111464621529742	18.8750905880362	0.123729432160267	4.03818574764408	flat	0.841039893214095
Tm9sf4	-0.016017465518582	0.0403753599890328	0.0434364926747425	7.44259430045904	0.12372975420024	6.28822030796238	circadian	0.725881073743415
Plekha1	-0.031820663459357	0.0433249466749139	0.0537550521102695	8.4197323420818	0.123732865958666	6.39843747621702	flat	0.92578431500149
Stt3a	0.045706392224747	0.0363611625408163	0.058405551375893	2.56690500029322	0.123755869887606	4.23217193038916	flat	0.906133305062267
Wbp2	0.00127917190174342	-0.0401461250802378	0.0401664989725556	18.1216661440096	0.123843396325725	8.48657088549053	flat	0.924016382472337
Mfsd10	-0.066408850806471	0.00698629110499551	0.0667753227535432	11.5996336549062	0.124074587164514	5.15048327518028	flat	0.81178550962327
Fgfr2	0.0635302776956803	0.0197957264716305	0.0665429708581595	1.15378539372332	0.124106957852932	4.92189223493121	circadian	0.785701378042347
Atox1	0.0395905969997072	-0.0220246841989311	0.0453045481696471	22.0608221080139	0.124286297236689	5.87357608181967	flat	0.958894974338632
Ctu1	0.045139811715086	-0.046636020544003	0.0649039368132172	20.937733166143	0.12430470630861	2.19659079759737	flat	0.923906721538527
Polg2	-0.0731588874684702	-0.025424061534368	0.0774506663659365	13.2775520940454	0.124329388554496	1.89253412106987	circadian	0.571651514240697
Vim	-0.0309589524654939	-0.0695013731198709	0.0760848053379137	16.3993144617251	0.124498739574131	5.14672624445523	ampfree.step	0.414137762219152
Trps1	0.0566797284478408	-0.00241785220229547	0.0567312755558442	23.8371566084815	0.12450997542218	2.91276073233318	flat	0.668447681007188
Polr3c	-0.0379502942185794	0.0228557353175876	0.0443013483788514	9.92942384708794	0.124536215049352	4.33689417051455	circadian	0.478326078115975
Akap2	0.0780097045771178	0.0596093025476225	0.0981773036827921	2.49229420902335	0.124553162939959	3.70056208842767	flat	0.912479148623545
Ifi30	-0.0785532655019782	-0.0868527793311347	0.117106877674059	15.1914999095214	0.12463600272742	2.12593537224358	flat	0.971811152060247
Mta1	-0.00757040950998537	-0.0400644780706436	0.0407734411501159	17.2866530623256	0.124819303978496	5.54053336077091	flat	0.855609103901505
Pigq	-0.0278648124474693	0.0255471721883803	0.0378035154391148	9.16564042516995	0.124838984688754	6.5118316776208	flat	0.849486556282218
Elac2	-0.0157897745311306	0.0192081535989345	0.0248650385968773	8.62809342604218	0.124847154680565	4.42213045505884	flat	0.881925437639826
Zdhhc22	0.0773779071366966	-0.0317716363830507	0.0836467416658416	22.511785144168	0.125289973511396	5.02468786384814	circadian	0.743380514027829
Nck2	0.0442065668634976	-0.0412306787113962	0.0604498918184249	21.1329919028938	0.125373191313451	4.47365482554064	circadian	0.655783976256319
Gphn	-0.013718923709742	0.0349120378498901	0.0375107885092526	7.4301789424316	0.125382414415616	5.47772098215209	circadian	0.55880070782742
Rabgap1l	-0.0369155777901317	0.0533519350510741	0.0648782618237672	8.31202384012056	0.125392255674765	6.34982620430157	flat	0.926800987607705
Pafah1b1	-0.0235132901278783	0.0331323165147407	0.0406278871007432	8.35750000819865	0.12550299454917	7.88557369455614	flat	0.880078660299373
Ints9	-0.00199186526611233	-0.0410564533488126	0.0411047428993489	17.8148304756387	0.125541055707247	3.45780028970938	flat	0.865794303930141
Nit1	0.0404053225298174	0.0203359741888647	0.045234300425106	1.78107229367473	0.125732683058429	5.50228978035385	flat	0.769837713714179
Tmem189	0.00913846594795386	-0.0508457646662324	0.0516604620999057	18.679262756329	0.125753260439488	5.35066222319468	flat	0.804127020058232
Aspn	-0.0365919754356517	-0.107555953553409	0.113610104352854	16.7474005413581	0.126080142722835	1.1106723330102	circadian	0.476122898222346
Rars	-0.0434558292664134	-0.0184203234185284	0.0471987013812335	13.5314276215946	0.12621585663136	5.37619974485084	flat	0.832599694013142
Scamp3	-0.00956931935471468	-0.0539389615396532	0.0547812325973841	17.3293214272833	0.126414059165334	5.74988460695569	flat	0.961034658225779
Rgs5	-0.0557551824342352	0.0361635284858125	0.0664563101655442	9.80213595316567	0.126424103940928	6.02716246750001	circadian	0.465140045742116
Rnf25	0.039999883155111	-0.0358709175049154	0.0537281432311501	21.2076680969503	0.126490811406694	5.92595643502686	flat	0.852003608745323
Gan	-0.00045154106104928	-0.066654173707648	0.0666557031466861	17.974124149691	0.126580160955982	2.9788453927537	flat	0.894566060641421
Rp2	0.0513377016322042	-0.00124271301591183	0.0513527403798195	23.9075555178907	0.126594402648468	2.99419055735192	flat	0.714727391417472
Thpo	-0.0353500420423868	0.0882702297761357	0.0950855348469488	7.4549919637308	0.126605924043262	3.45745124921605	flat	0.497349897613004
Adcy5	0.031175963609886	-0.0221231204386826	0.0382279108106811	21.6426457072009	0.126655058428317	5.09016239956715	flat	0.854836148847358
Id1	0.0349660210301055	-0.109735472094689	0.115171595727949	19.1782611321985	0.126705522499506	3.87020047379306	flat	0.74581822524174
Gm13722	-0.00722446574086736	0.0413218403443239	0.0419486280429141	6.66113472989506	0.126724117654222	4.79676225652105	flat	0.890675282908732
Rad1	-0.00457151701908164	0.0516563713444865	0.0518582632599206	6.33716140096975	0.126815657705875	4.14995115753267	flat	0.939243130345147
St6galnac6	0.00712331660562559	-0.0315806414105614	0.0323740413196507	18.8473931451161	0.126845129149015	6.47923698968436	flat	0.931699972226206
Sass6	-0.08049820167292	0.0109599091695497	0.0812408769129118	11.4831197410722	0.126953210526754	2.58598378542241	flat	0.845583379802444
Pcdhb17	0.0455915619437547	0.000562813246003514	0.0455950356861479	0.0471508094653453	0.126992176307957	3.07378000789714	flat	0.956767144786922
Tm2d3	0.018995823853352	-0.0393417582900751	0.0436877015786167	19.7182111410848	0.127015968772902	5.45151412641544	flat	0.940118730034498
Arvcf	0.0706050430793582	-0.0781895717394918	0.1053502787706	20.8054653165319	0.127050047372823	4.21038032388875	flat	0.591234162652772
Mboat7	0.0340319623393398	-0.0192821819547092	0.0391149204473275	22.0309684677668	0.127058917283436	7.22297472862067	flat	0.935832431127502
Polk	-0.0275864674627228	-0.0382001147080458	0.0471196556733994	15.6109877097702	0.127081837095496	2.9303969312656	flat	0.614630046478124
Acad12	-0.0708064989422738	0.0595771008724653	0.0925364319650921	9.328166694589	0.127096212092447	2.18603630094791	flat	0.963245982176994
Wdpcp	-0.0185335772401548	-0.0704329166000232	0.0728305514609262	17.0171668598622	0.127144670508626	2.84831210774767	flat	0.889853395746857
Abtb2	-0.00253451903411626	-0.0588623998153971	0.0589169406772107	17.8356306702598	0.127294140016841	2.36369953293764	flat	0.727821504758115
Igfbp5	-0.0539494071746851	-0.00437134265527743	0.0541262151929157	12.3088245462824	0.127296093453549	5.95988023686722	flat	0.601398619058375
Oplah	-0.0156806847468196	-0.0785704249643459	0.0801198823838818	17.2475659373392	0.12731426445793	4.39867776559928	circadian	0.742661063042283
Fam222a	0.0775670734147396	0.00465105106308861	0.0777063906903355	0.228762796254255	0.127439103010785	2.0215891000531	circadian	0.560916835575684
Supt20	0.0462623168867922	-0.0186298829952589	0.0498725826898008	22.5376868532812	0.127486049041573	5.09439839935366	circadian	0.728319565104157
Etohi1	0.0385665603451773	0.0563890064386561	0.0683161739560772	3.708687254014	0.127841028411721	4.33003693482522	flat	0.754573919104602
Fam234a	0.0436484948378179	-0.0563229973791706	0.071256376103343	20.518301495037	0.127872517241079	4.02862845985469	flat	0.823393153304683
Dennd1a	-0.0424290029495306	0.0258106364215533	0.0496629564542516	9.91245281434344	0.127916623375271	5.55163880022889	sleep	0.964877772264061
Supt7l	0.0282941960622101	-0.0301419897020565	0.0413412756697911	20.879258018984	0.127929478631764	3.94258265435833	flat	0.92002616111605
Slc24a2	-0.0619094536043843	0.0419085667660309	0.074760339846581	9.72697485887024	0.127944337257312	7.68783301010544	flat	0.917693949628379
Mrpl51	0.0416403136761073	-0.0436606598234608	0.0603338125702708	20.9095472073551	0.128107755927331	5.48975044282112	flat	0.954062631199726
Klf2	-0.0103671438450603	-0.155851139167923	0.156195567323287	17.7462879003413	0.128318969203736	2.67709021212821	mix	0.862656510312373
Oraov1	0.0546075442702605	-0.0224987859498137	0.0590608098525917	22.5071940299728	0.12832103482668	3.82686433408457	flat	0.793642649369679
Tmem261	0.0200632306915972	0.021942721962535	0.0297324111519628	3.17079347827587	0.128396778391336	5.24194593503827	ampfree.step	0.937095732576603
Trappc9	-0.0168500172156862	-0.0312140444620984	0.0354716739364071	16.1092577086706	0.128534513364019	5.12727255167211	flat	0.688072610732822
Ggnbp1	-0.0722488778091403	0.0577142167461492	0.0924707043300827	9.42541748373528	0.128767983988015	2.96370505462194	flat	0.949951212953275
Spc24	-0.0826791642402672	0.0622936565905873	0.103519775168299	9.53361512444531	0.128857701926821	1.97472599839803	flat	0.902173554324136
Mmadhc	0.0146922258137133	-0.0344199350628173	0.0374245030573514	19.541021368138	0.128886208545261	5.43104870874178	flat	0.786725706266653
Dab2ip	-0.00882110956907141	-0.0543017344540962	0.0550135468657742	17.3848745240934	0.128917018627375	6.08165434373477	flat	0.973490501207221
Ldb3	-0.0185423914306019	0.070133849049141	0.0725436217900193	6.98728922173422	0.128920064962534	1.97087166815527	flat	0.925366417848334
Dvl1	0.048577484815332	-0.0275445159870598	0.0558432842152502	22.0297198365074	0.12893995609359	5.9432817384539	flat	0.905349663756404
Snrpb2	-0.0286756724674943	0.0872511559876785	0.0918425740746046	7.21289683571067	0.128989802748003	5.05226320364001	flat	0.520240322255474
Cd68	0.0224947292969541	0.0729568356850813	0.0763460065708954	4.85759580576733	0.129136544399409	3.61670295986707	flat	0.83038195617592
Polr2i	0.0513191398466884	-0.0431726958180181	0.0670636695894214	21.3284979164303	0.129318293856702	5.11429603287528	flat	0.965362595171987
Cast	0.0613066356112415	0.0193662620840173	0.0642927342479412	1.16872655037517	0.129366003686082	3.23197612496518	flat	0.883102200674269
Gm2026	0.0214284478265847	0.0621013351376258	0.0656944000819886	4.73084603687419	0.129366662163081	5.6739696195178	flat	0.938955290581234
Rcsd1	-0.0103085433769592	-0.0686879123105046	0.0694571476820796	17.430990975325	0.129376213549079	2.21500636226251	flat	0.754387908033344
Mgp	-0.0884428440504076	-0.0518059164639776	0.102498729964802	14.0239926741883	0.129448513974274	5.59712973466782	circadian	0.585337302957662
Dus3l	0.0305215614297309	-0.0393655097712758	0.0498117362843462	20.5191845625671	0.129457998166483	5.46065381106578	flat	0.95306995026186
Ttc39b	0.0476836553095259	-0.0137029484675841	0.0496135241681434	22.9311219788391	0.129465538953959	5.30295516256339	sleep	0.553579849572877
Atxn7	0.0102533834222047	-0.0514439876384986	0.052455845582287	18.7514667993665	0.129517818199509	3.82999852563471	circadian	0.440988077778887
Akirin2	0.0355151840102605	-0.0354893092046316	0.0502077619806401	21.0013919467398	0.129547598303945	6.07107718344771	circadian	0.415863543691789
Gm12693	-0.126827458329222	0.156264658862101	0.201255677672804	8.60423072182118	0.129957614463474	4.39072760273262	flat	0.96180483986651
Taf8	0.00434893449234723	-0.0452490361393107	0.0454575461585354	18.3659931751829	0.129972086573208	3.27806633667996	flat	0.955699298451625
Uty	-0.0115855650226849	0.0480465430405726	0.0494236341747999	6.90380337981076	0.130094853390954	3.69393236085497	flat	0.796917495563691
Msl2	0.0255807649457483	0.00907124527793	0.0271415369148837	1.30167435666097	0.130109436483053	4.84650901235017	flat	0.943259104250333
Cul7	-0.0513844401602079	0.011882490578795	0.0527404424794971	11.1319602215806	0.130174497904029	3.91924921816679	mixedaf	0.693513968156715
Twsg1	-0.0126778669686211	0.0319212697389169	0.0343466995884429	7.44406802556031	0.130191923738889	3.90959274849427	flat	0.962290194310571
Prmt5	0.000569739413921502	-0.0366268910363413	0.0366313219798002	18.059411779023	0.13020916632845	5.45906546377426	flat	0.818901009276316
Fam198a	0.0796045098389933	0.0636114485353557	0.101898451271217	2.57520835330207	0.1302767334407	1.66008959469153	circadian	0.56916241618571
Fam131a	0.0257050056192568	-0.0399880575548961	0.047537270229786	20.1822400835794	0.130290479734855	7.66746340673702	flat	0.972134739443053
Atxn7l3	0.0135245529008769	-0.030542265042667	0.0334027466700739	19.5922966347657	0.130338982558778	7.20325755745277	flat	0.974516641016483
Kbtbd12	0.143741621596165	0.0776591437264079	0.163378690114146	1.89206522394233	0.130365972618508	1.45859964465612	flat	0.931073723382972
Mrpl41	-0.00773887229353364	0.0329779050771002	0.0338737710869318	6.88043633518394	0.130371489339886	6.20239134545089	ampfree.step	0.823459513344475
Imp3	0.00948270918494854	-0.0567203627493991	0.0575075762305258	18.6327421491623	0.130396334335585	4.90889210631546	flat	0.885504893488987
Psmb1	-0.0249938628401043	-0.00959359926833461	0.0267718196354177	13.3999139828938	0.130517890082858	7.13561203056647	circadian	0.694075082865177
H2-Q6	0.0923116595449647	0.0366297361070058	0.0993135441680255	1.44289531902284	0.130570062295909	2.03698172817215	flat	0.910503688964504
Smg8	-0.0108933022912515	-0.0353044554713227	0.0369468349244585	16.8568148703011	0.130626065339854	3.26780605193044	flat	0.957153145467056
Fes	0.0454105260060646	-0.0562725232009588	0.0723098384699476	20.5935110874229	0.130667507112797	1.28510550049631	flat	0.842459537217387
Nhs	-0.0379950557561417	-0.0279355246897911	0.0471594932288955	14.4216568240619	0.130685282294107	1.27833777469707	flat	0.700025295502593
Zfp354b	0.0258086168786241	0.0735382968339	0.077935651703302	4.71074889249539	0.130843709461686	1.96372385994615	flat	0.927009445569208
Cd59a	-0.0968009494313394	0.0360750173859522	0.103304553095231	10.6373984556463	0.130854179140128	2.48175745044928	circadian	0.472060866312616
Scn9a	-0.0610484716671672	0.0785056394849007	0.0994487371655876	8.52465115602094	0.130875189728957	0.845207213895746	flat	0.961435913972752
2700060E02Rik	-0.0204691066698166	0.0404413141540393	0.0453264185477523	7.78973027298672	0.130887057134997	5.90090541902879	flat	0.930807364041066
C1qc	0.0486641960842642	-0.042709853519223	0.064748247606875	21.2485585546456	0.131186037903113	5.38846797627583	flat	0.972629121335277
Bivm	-0.051825297851111	-0.0101922981315155	0.0528180313771544	12.7417442581993	0.131197447915841	4.22458398250678	flat	0.538021511005838
Mapk8ip2	0.0158551586785523	-0.0357972333350284	0.0391513469904234	19.5926205014793	0.131240992285289	6.87080790687518	flat	0.639996074181301
Ftl1	-0.0122859004029393	-0.0230284137326188	0.0261007890254607	16.1279740619832	0.131243900541587	8.32001280986674	flat	0.970943291595835
Ogt	0.0226742854677332	-0.0208457383504508	0.0308004550104006	21.1603958167389	0.131316565345296	8.01320557314241	circadian	0.744832637136345
Cox15	-0.0110177669136218	0.0740546777475652	0.0748697968746986	6.56415493815758	0.131400949304119	3.90081136254477	flat	0.957020404939048
Cpsf1	0.0267526558296457	-0.026846650953518	0.0379004915714757	20.9933015074321	0.131423342157086	4.79088364826065	flat	0.973098216904828
Clpb	0.0190106930873973	-0.0755915696443925	0.077945441514987	18.9411123204208	0.13153703632666	4.87939649215973	flat	0.945279509594883
Laptm4b	0.0253138264212487	-0.0171496419547607	0.0305761349300659	21.7255398368418	0.131547242060968	6.21287682006599	flat	0.9241606614853
Prrx1	-0.0255068916014399	-0.0492779945049589	0.0554880371034908	16.1755576238382	0.131588594323926	2.49737990029696	ampfree.step	0.536089360060125
Ppp1r35	0.0266202896045113	-0.103576943887277	0.106943083570917	18.9609081398629	0.131632575395981	3.6938388715774	flat	0.956407658295031
Ddx46	-0.0180609835613716	0.0367744231369341	0.0409702004420092	7.74379938509093	0.131740340641703	5.26826006888055	flat	0.929339019889762
Rps4x	-0.0131942159301573	0.0297531983038839	0.0325475059462604	7.59434333351496	0.131892862413826	8.29309547257458	flat	0.640743656597907
Usp10	0.0446869074231156	-0.0339416822329858	0.056115572596625	21.5187815216448	0.132080689843043	5.98983662937825	flat	0.835150571443025
Smarca1	0.0427048629654281	-0.00661894829967006	0.0432147636519014	23.4126444816981	0.132118804716953	4.36835003490224	flat	0.635207085129428
Zfp191	0.0200917189731526	-0.0427533146027109	0.0472389995746577	19.6780638090205	0.132166989759225	4.70639114839736	flat	0.785208673820532
Cmtm7	0.127574010238388	0.0092198123904248	0.12790673566634	0.275573117444145	0.13235426422557	1.43367386182791	circadian	0.691889924555708
Gja4	-0.0822832691371145	0.0318203198724111	0.0882217044534585	10.5905118679806	0.132672083169764	1.74150405951046	ampfree.step	0.717944698538396
Gabarapl2	0.0192448622538671	0.0319571894805297	0.0373045128994441	3.9295553117591	0.132901509161347	7.52398960866907	flat	0.952290107555278
Mxra8	0.0852324808362416	0.0956603997135983	0.128122940423898	3.21995161556132	0.1329747614419	3.22794357621338	flat	0.47696496329549
Cdh7	-0.057352860375012	-0.00775158619603122	0.0578743266202737	12.5131485793583	0.13299022671722	4.19150931296967	flat	0.733098641465777
Dhx38	0.036407155931647	-0.0273384718477555	0.0455288155567634	21.5397849093303	0.132995869605519	4.18723042399729	flat	0.958617397080718
9030612E09Rik	-0.0878454829032439	0.0545149576534591	0.103386215108507	9.87847863873924	0.132998885180978	1.28866799631855	flat	0.495088424988732
Grin2a	0.0391734698081648	-0.0490680433178789	0.0627872089828529	20.5734743239177	0.133017838513424	5.50656432847668	flat	0.843504475363766
Gm21981	-0.0813848790367016	0.0874332747182538	0.11944905216776	8.86320611008597	0.133041906995838	1.4674806154555	ampfree.step	0.553309864236229
Gdpd1	-0.00620612159516979	-0.040913448059911	0.0413814714262926	17.4249741777436	0.13312058193286	5.10331491703738	flat	0.642309639647375
Gm28043	-0.0233326804038701	0.0538849320679897	0.0587196719915993	7.56087090738582	0.133193781203536	3.18868715172283	flat	0.946934973749373
Nrxn2	0.0131765048573468	-0.0676791566489432	0.0689498986581407	18.734475841552	0.13322144206082	7.77177797855885	flat	0.977950585731435
Dnase2a	0.0241194847104549	0.0499747665269714	0.0554907815057886	4.28243316831499	0.133261351138984	2.27285525788503	flat	0.945089629681146
Zfx	-0.0329093533189519	0.0433563726407017	0.0544316138326891	8.48000420901584	0.13328586117523	3.43002107855275	flat	0.935649579326744
Vmp1	-0.0519973524327089	0.0313038540033294	0.0606931292278879	9.93005922180051	0.133329860515252	6.87020337575282	circadian	0.508644818899057
Dolpp1	0.0495415425208624	-0.0309587202423871	0.0584192330863116	21.8665708128735	0.133342110491704	4.48769373767132	flat	0.909694045753273
Dnaja3	-0.021926151788828	-0.00333959406803288	0.0221790220885855	12.5773478849684	0.133449941479779	5.55475578103583	circadian	0.554443226161849
Rpp21	0.00464700657526153	-0.0675964594702084	0.0677560034463224	18.2621790236023	0.13351607747471	4.76302869006894	flat	0.926180197453374
Il10ra	0.0464736651294795	0.0638198942083689	0.0789479603747582	3.59585881103247	0.133593544203659	1.72432213505249	circadian	0.795190989582587
Rnf13	0.00218976964789048	0.0414708297174224	0.0415286022948313	5.79849587279168	0.133651798518185	6.44422889954622	flat	0.837977397183167
Fam129a	-0.0162346660269002	0.0460529115510977	0.0488306772770787	7.29457846875034	0.133756684222874	1.36023431469507	flat	0.603031845956237
2410089E03Rik	-0.056627190357222	0.0321011948671994	0.0650932054799498	10.0301120454221	0.133784820423743	4.61715411050854	flat	0.970304448008106
Nop10	-0.00788393802011431	0.0360097372856569	0.0368626865283451	6.82329496789962	0.133792295987576	5.10534779022976	sleep	0.611929015831551
Ncam2	0.00554341725924066	0.0709975221220895	0.0712136055988364	5.70236394518042	0.13381500283516	5.45841785204438	ampfree.step	0.549790371103029
7530416G11Rik	0.0951704398546004	-0.0932079427501327	0.133210859969562	21.0397918035108	0.133837031184399	1.56973678422508	flat	0.938325038696899
Itpripl1	-0.0318160082978015	0.0859251807424865	0.0916263885004465	7.35455785754338	0.133838061303323	0.811702355443562	flat	0.512256161520204
Scly	-0.0285287609207807	0.0460018964489476	0.0541300718323444	8.12038243066342	0.133869502509842	3.75288688750296	circadian	0.819984987057376
A930018M24Rik	-0.0309045920726085	-0.0969570938392379	0.101763312922316	16.8213718243179	0.133925613825426	1.20077675000277	flat	0.917918943881352
Ecm1	-0.0157295026225022	-0.0864797147347436	0.0878985683236873	17.3127572057712	0.133962627726448	3.36232994887695	flat	0.634536493044383
Timm10b	0.0210842598550807	-0.0670503794786742	0.0702872634399062	19.1637308762983	0.133982465667637	5.37724566551793	flat	0.958974151353106
Vps72	0.0203164237223252	-0.0433606650857452	0.0478842808188994	19.6736803583044	0.133999916756891	4.99887086753378	flat	0.83330660066629
Rpl27a	0.0308626615481275	0.0316461987510751	0.0442039112887854	3.04787697145278	0.13411157519516	6.5613086902164	flat	0.943531231353703
Haus5	-0.0922234075991434	0.0238271876892288	0.0952517285007232	11.0342420942992	0.13421017355782	2.65387914459764	flat	0.738744155740237
Tiparp	0.0898056410037112	-0.161311008831749	0.18462474028798	19.9403811703732	0.134266421744437	3.10300868677458	mix	0.535179851114023
Tspan17	0.0257173167801447	-0.0446589060453042	0.0515344377240464	19.995730452565	0.134288800590738	6.44915373686568	flat	0.96263348173767
Sulf1	0.0973118092857884	-0.0198218140494863	0.0993100827644709	23.232447507589	0.134339493068041	2.37298065826395	flat	0.775671363341748
Dcun1d1	0.0317025615279634	0.0446263172814033	0.0547408494776504	3.64066612339661	0.134366647078625	5.49568715493808	flat	0.967902181974109
Hspd1	0.0329099432723304	-0.0447853505130371	0.0555769015577838	20.4206554178925	0.134375434234747	6.95028431307695	flat	0.8469068368156
Rnf5	0.0169617562061472	-0.0241216255649917	0.0294882009199347	20.34093195156	0.134381203891832	5.88639444836111	flat	0.881084796105997
Bysl	0.0436170839278446	-0.0184088775909151	0.0473427585225654	22.4745002097332	0.134486382231619	3.5279468221399	flat	0.544807513377676
Flad1	0.0021047033415215	0.0282910287391472	0.0283692101277963	5.71635559113618	0.134514414443991	4.47604620472416	ampfree.step	0.915422696025775
Tnrc6a	-0.0403335563880276	0.0121150419369615	0.0421137746116463	10.8854160987127	0.134651948853682	4.7697642383011	flat	0.939764741277976
Klhl1	0.0712958457942634	-0.0585280278375474	0.0922422228161925	21.3744545697243	0.134662756119947	1.00453860888674	flat	0.881348693657656
Dab1	0.0121774417041688	-0.0292053544745299	0.0316424211532773	19.5089430495504	0.134665234727758	5.78570131979649	flat	0.534540721399497
Rab6a	-0.0148009212591581	0.0444495541609217	0.0468490142396242	7.22779019875313	0.134716164495916	8.8085813312699	flat	0.894790406605612
Ikbkg	-0.0420693598048833	0.0255757766848294	0.0492336408101716	9.91351861961392	0.134732147277468	4.28572697227848	flat	0.647467630604266
C5ar2	-0.0373756933119091	-0.0589683257263301	0.0698155132439234	15.8421593237888	0.134754107091969	1.02368724471527	flat	0.947070756265684
Zfp706	0.0334084798320088	-0.00835626154997137	0.0344376775026608	23.0638047788536	0.134773551675134	6.25238499984103	flat	0.667727383421597
Rapgef6	-0.0731155644110708	0.012295751874147	0.0741422367702785	11.3635974766084	0.134955200134238	4.16632928598389	flat	0.94578576929768
Cerk	0.00977788395070631	-0.0373490583792547	0.0386077605718132	18.9780421988826	0.134966517747333	5.27274315017254	flat	0.938290552680189
Psmd10	0.0487643077491086	-0.0298136250110531	0.0571560140890656	21.9039420620909	0.134969601069348	3.88536000489643	flat	0.930687090975845
Mrgbp	0.0390517018261003	0.00190735952041274	0.0390982536164309	0.186414197463512	0.135134781322393	3.97772184334552	flat	0.960466595470822
Zfp740	-0.0284101976100512	0.0346436924587348	0.0448031779611397	8.6236064045865	0.135192995510391	5.68951487804074	circadian	0.505753701944419
Tor1aip1	0.0536898012863853	0.0196692213559632	0.0571793059674688	1.34135154792624	0.135198779584311	4.65299787331857	circadian	0.683225141447159
Traf5	0.0321878862978421	0.0303089247119599	0.0442118868803184	2.88519504949889	0.135278737844832	4.10302869512486	circadian	0.550531014571155
Micu2	0.00492578112346151	0.0505611171218062	0.0508004909846475	5.62904480091475	0.135321102862193	3.93042970346517	flat	0.950280197673213
Rpl36a	-0.00614875952627815	0.0430941021099164	0.0435305511149572	6.54135178599744	0.135514841967636	6.70903019992631	circadian	0.486823853464255
Fam107a	0.0814422914018698	-0.0129861699408426	0.0824711309399812	23.396021129205	0.135582710218375	8.14135412368362	flat	0.697805608247174
4930578G10Rik	0.0352154633729359	0.121757676994033	0.126748020763852	4.92458439376101	0.135627542450275	2.96850330450841	flat	0.793197835334411
Mst1r	0.00525707496164629	-0.122066588829487	0.122179740323915	18.1644032664269	0.135652641557158	0.654204131452962	flat	0.647143520512436
Slc25a25	0.0411723291987438	-0.0534611404714955	0.067477805478266	20.5067432957059	0.135678762356919	5.11414969050487	sleep	0.857331239547579
Proca1	-0.0611647547889709	0.0692796335171591	0.0924164208821507	8.76268308111995	0.135687701462474	2.49483416898714	flat	0.920405175426098
Zfp108	-0.0251503768704625	-0.0368864934136528	0.0446447628852674	15.7141732099488	0.135729429141134	2.67206432629588	flat	0.54207070912206
